"TID","RU"
"TID_ACH_COLT_SUPER_DEAL_DAMAGE_TITLE","TEST"
"TID_ACH_COLT_SUPER_DEAL_DAMAGE_DESC","TEST"
"TID_ACH_DOUG_REVIVE_ALLIES_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_DOUG_REVIVE_ALLIES_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_FRANK_STUN_ENEMIES_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_FRANK_STUN_ENEMIES_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_JAE_HEAL_HP_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_JAE_HEAL_HP_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_KIT_HEAL_YOURSELF_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_KIT_HEAL_YOURSELF_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TEST"
"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","TEST"
"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_POCO_WIN_SOLO_SHOWDOWN_TITLE","TEST"
"TID_ACH_POCO_WIN_SOLO_SHOWDOWN_DESC","TEST"
"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TEST"
"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","TEST"
"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TEST"
"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","TEST"
"TID_ACH_SURVIVE_MASSIVE_DAMAGE_IN_ONE_MATCH_WITHOUT_DYING_TITLE","TEST"
"TID_ACH_SURVIVE_MASSIVE_DAMAGE_IN_ONE_MATCH_WITHOUT_DYING_DESC","TEST"
"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TEST"
"TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC","TEST"
"TID_ACH_LARRY_TAKEDOWN_WITH_EACH_TWIN_IN_SECONDS_TITLE","TEST"
"TID_ACH_LARRY_TAKEDOWN_WITH_EACH_TWIN_IN_SECONDS_DESC","TEST"
"TID_ACH_LEON_TAKEDOWN_BRAWLERS_IN_ONE_MATCH_WITHOUT_DYING_TITLE","TEST"
"TID_ACH_LEON_TAKEDOWN_BRAWLERS_IN_ONE_MATCH_WITHOUT_DYING_DESC","TEST"
"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_TITLE","TEST"
"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_DESC","TEST"
"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TEST"
"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","TEST"
"TID_ACH_KAZE_TAKEDOWN_WITH_NINJA_SUPER_TITLE","TEST"
"TID_ACH_KAZE_TAKEDOWN_WITH_NINJA_SUPER_DESC","TEST"
"TID_ACH_EDGAR_TAKEDOWN_BRAWLERS_IN_SECONDS_TITLE","TEST"
"TID_ACH_EDGAR_TAKEDOWN_BRAWLERS_IN_SECONDS_DESC","TEST"
"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TEST"
"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","TEST"
"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TEST"
"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","TEST"
"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TEST"
"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","TEST"
"TID_ACH_ALLI_TAKEDOWN_BRAWLERS_WITH_SUPER_TITLE","TEST"
"TID_ACH_ALLI_TAKEDOWN_BRAWLERS_WITH_SUPER_DESC","TEST"
"TID_ACH_OWN_COMMON_PINS_1_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_2_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_3_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_4_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_5_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_6_TITLE","TEST"
"TID_ACH_OWN_COMMON_PINS_DESC","TEST"
"TID_ACH_OWN_RARE_PINS_1_TITLE","TEST"
"TID_ACH_OWN_RARE_PINS_2_TITLE","TEST"
"TID_ACH_OWN_RARE_PINS_3_TITLE","TEST"
"TID_ACH_OWN_RARE_PINS_4_TITLE","TEST"
"TID_ACH_OWN_RARE_PINS_5_TITLE","TEST"
"TID_ACH_OWN_RARE_PINS_DESC","TEST"
"TID_ACH_OWN_EPIC_PINS_1_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_2_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_3_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_4_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_5_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_6_TITLE","TEST"
"TID_ACH_OWN_EPIC_PINS_DESC","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_1_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_2_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_3_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_4_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_5_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_6_TITLE","TEST"
"TID_ACH_OWN_COLLECTOR_PINS_DESC","TEST"
"TID_ACH_UNLOCK_BRAWLERS_1_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_2_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_3_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_4_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_5_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_6_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_7_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_8_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_9_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_10_TITLE","TEST"
"TID_ACH_UNLOCK_BRAWLERS_DESC","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_1_TITLE","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_1_DESC","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_2_TITLE","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_2_DESC","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_3_TITLE","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_3_DESC","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_4_TITLE","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_4_DESC","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_5_TITLE","TEST"
"TID_ACH_UPGRADE_BRAWLERS_TO_PL_11_5_DESC","TEST"
"TID_ACH_REACH_TROPHY_1000_FOR_MANY_BRAWLERS_1_TITLE","TEST"
"TID_ACH_REACH_TROPHY_1000_FOR_MANY_BRAWLERS_2_TITLE","TEST"
"TID_ACH_REACH_TROPHY_1000_FOR_MANY_BRAWLERS_3_TITLE","TEST"
"TID_ACH_REACH_TROPHY_1000_FOR_MANY_BRAWLERS_4_TITLE","TEST"
"TID_ACH_REACH_TROPHY_1000_FOR_MANY_BRAWLERS_DESC","TEST"
"TID_ACH_WIN_CHALLENGE_EVENTS_TITLE","TEST"
"TID_ACH_WIN_CHALLENGE_EVENTS_DESC","TEST"
"TID_ACH_BECOME_STAR_PLAYER_IN_A_ROW_1_TITLE","TEST"
"TID_ACH_BECOME_STAR_PLAYER_IN_A_ROW_2_TITLE","TEST"
"TID_ACH_BECOME_STAR_PLAYER_IN_A_ROW_3_TITLE","TEST"
"TID_ACH_BECOME_STAR_PLAYER_IN_A_ROW_DESC","TEST"
"TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_TITLE","TEST"
"TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_DESC","TEST"
"TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_TITLE","TEST"
"TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_DESC","TEST"
"TID_ACH_SCORE_TEAM_GOAL_IN_BRAWLBALL_TITLE","TEST"
"TID_ACH_SCORE_TEAM_GOAL_IN_BRAWLBALL_DESC","TEST"
"TID_ACH_STAR_PLAYER_IN_MANY_MODES_TITLE","TEST"
"TID_ACH_STAR_PLAYER_IN_MANY_MODES_DESC","TEST"
"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TEST"
"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","TEST"
"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TEST"
"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC","TEST"
"TID_ACH_OWN_TITLES_1_TITLE","TEST"
"TID_ACH_OWN_TITLES_2_TITLE","TEST"
"TID_ACH_OWN_TITLES_3_TITLE","TEST"
"TID_ACH_OWN_TITLES_4_TITLE","TEST"
"TID_ACH_OWN_TITLES_5_TITLE","TEST"
"TID_ACH_OWN_TITLES_DESC","TEST"
"TID_ACH_OWN_PLAYER_ICONS_1_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_2_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_3_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_4_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_5_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_6_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_7_TITLE","TEST"
"TID_ACH_OWN_PLAYER_ICONS_DESC","TEST"
"TID_ACH_OWN_SPRAYS_1_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_2_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_3_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_4_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_5_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_6_TITLE","TEST"
"TID_ACH_OWN_SPRAYS_DESC","TEST"
"TID_ACH_REACH_LAST_TIER_BRAWL_PASSES_1_TITLE","TEST"
"TID_ACH_REACH_LAST_TIER_BRAWL_PASSES_2_TITLE","TEST"
"TID_ACH_REACH_LAST_TIER_BRAWL_PASSES_3_TITLE","TEST"
"TID_ACH_REACH_LAST_TIER_BRAWL_PASSES_DESC","TEST"
"TID_ACH_EARN_PRESTIGE_1_TITLE","TEST"
"TID_ACH_EARN_PRESTIGE_2_TITLE","TEST"
"TID_ACH_EARN_PRESTIGE_3_TITLE","TEST"
"TID_ACH_EARN_PRESTIGE_DESC","TEST"
"TID_ACH_TOP_FINISH_1_TITLE","TEST"
"TID_ACH_TOP_FINISH_1_DESC","TEST"
"TID_ACH_TOP_FINISH_2_TITLE","TEST"
"TID_ACH_TOP_FINISH_2_DESC","TEST"
"TID_ACH_TOP_FINISH_3_TITLE","TEST"
"TID_ACH_TOP_FINISH_3_DESC","TEST"
"TID_ACH_TOP_FINISH_4_TITLE","TEST"
"TID_ACH_TOP_FINISH_4_DESC","TEST"
"TID_ACH_WIN_WITH_SAME_FRIEND_TITLE","TEST"
"TID_ACH_WIN_WITH_SAME_FRIEND_DESC","TEST"
"TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_TITLE","TEST"
"TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_DESC","TEST"
"TID_ACH_HEAL_MANY_TEAMMATE_HP_TITLE","TEST"
"TID_ACH_HEAL_MANY_TEAMMATE_HP_DESC","TEST"
"TID_ACH_HIGH_DAILY_STREAK_1_TITLE","TEST"
"TID_ACH_HIGH_DAILY_STREAK_2_TITLE","TEST"
"TID_ACH_HIGH_DAILY_STREAK_3_TITLE","TEST"
"TID_ACH_HIGH_DAILY_STREAK_4_TITLE","TEST"
"TID_ACH_HIGH_DAILY_STREAK_DESC","TEST"
"TID_ACH_FINISH_TOP_1_CONTEST_TITLE","TEST"
"TID_ACH_FINISH_TOP_1_CONTEST_DESC","TEST"
"TID_RECORDS_SORT_BRAWLER","TEST"
"TID_RECORDS_SORT_BRAWLER_POWER_LEVEL","TEST"
"TID_RECORDS_SORT_BRAWLER_TROPHIES","TEST"
"TID_RECORDS_SORT_MOST_PROGRESS","TEST"
"TID_RECORDS_SORT_LEAST_PROGRESS","TEST"
"TID_RECORDS_SORT_NEWEST","TEST"
"TID_RECORDS_SORT_ALPHABETICAL","TEST"
"TID_RECORDS_SORT_MOST_POINTS","TEST"
"TID_RECORDS_SORT_LEAST_POINTS","TEST"
"TID_RECORDS_ERROR_NOT_DOWNLOADED","TEST"
"TID_RECORDS_ERROR_REWARD_FETCH_FAILED","TEST"
"TID_RECORDS_INFO_TITLE","TEST"
"TID_RECORDS_INFO_STEP1","TEST"
"TID_RECORDS_INFO_STEP2","TEST"
"TID_RECORDS_INFO_STEP3","TEST"
"TID_RECORDS_PROGRESS_BAR_TOOLTIP","TEST"
"TID_RECORDS_LEVEL_UP_SCREEN_TITLE","TEST"
"TID_RECORDS_LEVEL_UP_SCREEN_SUBTITLE","TEST"
"TID_RECORD_LEVEL_NUMERAL_0","TEST"
"TID_RECORD_LEVEL_NUMERAL_1","TEST"
"TID_RECORD_LEVEL_NUMERAL_2","TEST"
"TID_RECORD_LEVEL_NUMERAL_3","TEST"
"TID_RECORD_LEVEL_NUMERAL_4","TEST"
"TID_RECORD_LEVEL_NUMERAL_5","TEST"
"TID_RECORD_LEVEL_NUMERAL_6","TEST"
"TID_RECORD_LEVEL_NUMERAL_7","TEST"
"TID_RECORD_LEVEL_NUMERAL_8","TEST"
"TID_RECORD_LEVEL_NUMERAL_9","TEST"
"TID_RECORD_LEVEL_NUMERAL_10","TEST"
"TID_RECORD_LEVEL_NUMERAL_11","TEST"
"TID_RECORD_LEVEL_NUMERAL_12","TEST"
"TID_RECORD_CARD_NAME_LEVEL_1","TEST"
"TID_RECORD_CARD_NAME_LEVEL_2","TEST"
"TID_RECORD_CARD_NAME_LEVEL_3","TEST"
"TID_RECORD_CARD_NAME_LEVEL_4","TEST"
"TID_RECORD_CARD_NAME_LEVEL_5","TEST"
"TID_RECORD_CARD_NAME_LEVEL_6","TEST"
"TID_RECORD_CARD_NAME_LEVEL_7","TEST"
"TID_RECORD_CARD_NAME_LEVEL_8","TEST"
"TID_RECORD_CARD_NAME_LEVEL_9","TEST"
"TID_RECORD_CARD_NAME_LEVEL_10","TEST"
"TID_RECORD_CARD_NAME_LEVEL_11","TEST"
"TID_RECORD_CARD_NAME_LEVEL_12","TEST"
"TID_ITEM_DISABLED_CURRENTLY","TEST"
"TID_TROPHY_WORLD_CHOOSE_BRAWLER_TITLE","TEST"
"TID_TROPHY_WORLD_CHOOSE_BRAWLER_SUB_TITLE","TEST"
"TID_SHOP_OFFER_TITLE_69","TEST"
"TID_HERO_INFO_LOCKED_INFO_AVAILABLE_ON_TROPHY_ROAD","TEST"
"TID_TROPHY_ROAD_NEXT_BIG_REWARD_SHORTCUT","TEST"
"TID_COLLAB_ANGELS_2025_TITLE","TEST"
"TID_COLLAB_SKILL_SLOTS_TITLE","TEST"
"TID_UNEQUIP_SOMETHING_FIRST","TEST"
"TID_OPEN_DEMONIC_STARRDROPS_FIRST","TEST"
"TID_OPEN_ANGELIC_STARRDROPS_FIRST","TEST"
"TID_RANk_UP_REWARD_REPLACED_CHOOSE_SUPER_RARE","TEST"
"TID_DEMONS_2025_SKILL_SLOTS_TIP","TEST"
"TID_NOTIFICATION_EVENT_9_2_REWARD","TEST"
"TID_RECORDS_TITLE","TEST"
"TID_GAME_MODE_63","TEST"
"TID_GAME_MODE_63_DESC","TEST"
"TID_DODGEBALL_INTRO_TEXT","TEST"
"TID_FORCED_TUTORIAL_STEP","TEST"
"TID_COLLAB_TOKEN_RUN","TEST"
"TID_COLLAB_TOKEN_RUN_TEXT_1","TEST"
"TID_COLLAB_TOKEN_RUN_TEXT_2","TEST"
"TID_COLLAB_DODGE_BALL","TEST"
"TID_COLLAB_DODGE_BALL_TEXT_1","TEST"
"TID_COLLAB_TROPHY_THIEVES","TEST"
"TID_COLLAB_TROPHY_THIEVES_TEXT_1","TEST"
"TID_HUNTER_GATHER_ALLI_SKIN","TEST"
"TID_HUNTER_GATHER_ALLI_SKIN_SHOP","TEST"
"TID_SUMMER_TRUNK_SKIN","TEST"
"TID_SUMMER_TRUNK_SKIN_SHOP","TEST"
"TID_INBOX_TROPHY_WORLD_COMPENSATION_TEXT","TEST"
"TID_PLAYER_STAT_VICTORIES","TEST"
"TID_PLAYER_STAT_RECORDS_POINTS","TEST"
"TID_PLAYER_STAT_RECORDS_WORLDWIDE","TEST"
"TID_DEMONS_2025_DEMONIC_SKILLS_TITLE","TEST"
"TID_DEMONS_2025_SKILL_SLOTS_TIP_DEMONIC","TEST"
"TID_COLLAB_DEMONS_2025_TITLE","TEST"
"TID_COLLAB_DEMONS_2025_INFO_TXT_1","TEST"
"TID_COLLAB_DEMONS_2025_INFO_TXT_2","TEST"
"TID_COLLAB_DEMONS_2025_INFO_TXT_3","TEST"
"TID_QUESTS_TROPHY_WORLD_EXTRA","TEST"
"TID_SKIN_INFO_DARKGREEK","TEST"
"TID_SKIN_INFO_FANTASY","TEST"
"TID_SKIN_ALBUM_BRAWLER_NOT_UNLOCKED","TEST"
"TID_TROPHY_WORLD_NEXT_BRAWLER_TUTORIAL","TEST"
"TID_COLLAB_DEMONIC_CONTEST_WIN_STARR_DROPS","TEST"
"TID_COLLAB_DEMONIC_CONTEST_RANK_HIGH","TEST"
"TID_CONTEST_DEMONIC_INFO_TEXT_2","TEST"
"TID_CONTEST_DEMONIC_INFO_TEXT_3","TEST"
"TID_CONTEST_DEMONIC_END_FLOW_REWARD","TEST"
"TID_DODGEBALL_1","TEST"
"TID_DODGEBALL_2","TEST"
"TID_DODGEBALL_3","TEST"
"TID_DODGEBALL_4","TEST"
"TID_DODGEBALL_5","TEST"
"TID_DODGEBALL_6","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_1","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_2","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_3","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_4","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_5","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_6","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_7","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_8","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_9","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_10","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_11","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_1_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_2_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_3_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_4_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_5_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_6_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_7_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_8_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_9_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_10_SHOP","TEST"
"TID_DYNAMIKE_RANKED_PROGRESSION_SKIN_11_SHOP","TEST"
"TID_AIRHOCKEY_5V5_1","TEST"
"TID_AIRHOCKEY_5V5_2","TEST"
"TID_AIRHOCKEY_5V5_3","TEST"
"TID_AIRHOCKEY_5V5_4","TEST"
"TID_SETTINGS_CONSENT_CHOICES","TEST"
"TID_SETTINGS_BUTTON_MANAGE_CONSENT_CHOICES","TEST"
"TID_AVAILABILITY_ANGELSDEMONSv2_TIME_LIMITED","TEST"
"TID_TROPHY_MAP_YOU_ARE_IN","TEST"
"TID_COLLAB_ANGELS_2025_INFO_TXT_1","TEST"
"TID_COLLAB_ANGELS_2025_INFO_TXT_2","TEST"
"TID_COLLAB_ANGELS_2025_INFO_TXT_3","TEST"
"TID_COLLAB_9","TEST"
"TID_COLLAB_9_ANGELIC","TEST"
"TID_AVAILABILITY_ANGELSDEMONSv2_TIME_LIMITED_ALBUM","TEST"
"TID_AVAILABILITY_SUBWAY_TIME_LIMITED_ALBUM","TEST"
"TID_TITLE_BATTLEPASSPLUS_SEASON40","TEST"
"TID_TITLE_BATTLEPASSPLUS_SEASON41","TEST"
"TID_BRAWL_PASS_SEASON_39","TEST"
"TID_BRAWL_PASS_SEASON_40","TEST"
"TID_CATALOG_ITEM_TROPHY_WORLD_BRAWLER_REQUIRED","TEST"
"TID_TRUE_GOLD_KAZE_SKIN","TEST"
"TID_TRUE_GOLD_KAZE_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_KAZE_SKIN","TEST"
"TID_TRUE_SILVER_KAZE_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_JAE_YONG_SKIN","TEST"
"TID_TRUE_GOLD_JAE_YONG_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_JAE_YONG_SKIN","TEST"
"TID_TRUE_SILVER_JAE_YONG_SKIN_SHOP","TEST"
"TID_TEAM_ERROR_139","TEST"
"TID_TEAM_ERROR_140","TEST"
"TID_RECORD_HERO_WINS_TITLE","TEST"
"TID_RECORD_HERO_WINS_DESC","TEST"
"TID_BALL_5V5_6201","TEST"
"TID_BALL_5V5_6202","TEST"
"TID_GEMGRAB_5V5_6201","TEST"
"TID_GEMGRAB_5V5_6202","TEST"
"TID_KNOCKOUT_5V5_6201","TEST"
"TID_KNOCKOUT_5V5_6202","TEST"
"TID_WIPEOUT_5V5_6201","TEST"
"TID_WIPEOUT_5V5_6202","TEST"
"TID_WANTED_6201","TEST"
"TID_GEMGRAB_6201","TEST"
"TID_GEMGRAB_6202","TEST"
"TID_BALL_6201","TEST"
"TID_BALL_6202","TEST"
"TID_DEATHMATCH_6201","TEST"
"TID_DEATHMATCH_6202","TEST"
"TID_HOTZONE_6201","TEST"
"TID_KNOCKOUT_6201","TEST"
"TID_KNOCKOUT_6202","TEST"
"TID_TAGTEAM_6201","TEST"
"TID_TAGTEAM_6202","TEST"
"TID_BANKHEIST_6201","TEST"
"TID_BANKHEIST_6202","TEST"
"TID_MOBA_M1","TEST"
"TID_MOBA_M2","TEST"
"TID_MOBA_M3","TEST"
"TID_FEATURED_NEW_GAME_MODE","TEST"
"TID_COMPETITIVE_PASS_TITLE_SEASON_2","TEST"
"TID_FTUE_NAME_ADJ_1","TEST"
"TID_FTUE_NAME_ADJ_2","TEST"
"TID_FTUE_NAME_ADJ_3","TEST"
"TID_FTUE_NAME_ADJ_4","TEST"
"TID_FTUE_NAME_ADJ_5","TEST"
"TID_FTUE_NAME_ADJ_6","TEST"
"TID_FTUE_NAME_ADJ_7","TEST"
"TID_FTUE_NAME_ADJ_8","TEST"
"TID_FTUE_NAME_ADJ_9","TEST"
"TID_FTUE_NAME_ADJ_10","TEST"
"TID_FTUE_NAME_ADJ_11","TEST"
"TID_FTUE_NAME_ADJ_12","TEST"
"TID_FTUE_NAME_ADJ_13","TEST"
"TID_FTUE_NAME_ADJ_14","TEST"
"TID_FTUE_NAME_ADJ_15","TEST"
"TID_FTUE_NAME_ADJ_16","TEST"
"TID_FTUE_NAME_ADJ_17","TEST"
"TID_FTUE_NAME_ADJ_18","TEST"
"TID_FTUE_NAME_ADJ_19","TEST"
"TID_FTUE_NAME_ADJ_20","TEST"
"TID_FTUE_NAME_ADJ_21","TEST"
"TID_FTUE_NAME_ADJ_22","TEST"
"TID_FTUE_NAME_ADJ_23","TEST"
"TID_FTUE_NAME_ADJ_24","TEST"
"TID_FTUE_NAME_ADJ_25","TEST"
"TID_FTUE_NAME_ADJ_26","TEST"
"TID_FTUE_NAME_ADJ_27","TEST"
"TID_FTUE_NAME_ADJ_28","TEST"
"TID_FTUE_NAME_ADJ_29","TEST"
"TID_FTUE_NAME_ADJ_30","TEST"
"TID_FTUE_NAME_ADJ_31","TEST"
"TID_FTUE_NAME_ADJ_32","TEST"
"TID_FTUE_NAME_ADJ_33","TEST"
"TID_FTUE_NAME_ADJ_34","TEST"
"TID_FTUE_NAME_ADJ_35","TEST"
"TID_FTUE_NAME_ADJ_36","TEST"
"TID_FTUE_NAME_ADJ_37","TEST"
"TID_FTUE_NAME_ADJ_38","TEST"
"TID_FTUE_NAME_ADJ_39","TEST"
"TID_FTUE_NAME_ADJ_40","TEST"
"TID_FTUE_NAME_ADJ_41","TEST"
"TID_FTUE_NAME_ADJ_42","TEST"
"TID_FTUE_NAME_ADJ_43","TEST"
"TID_FTUE_NAME_ADJ_44","TEST"
"TID_FTUE_NAME_ADJ_45","TEST"
"TID_FTUE_NAME_ADJ_46","TEST"
"TID_FTUE_NAME_ADJ_47","TEST"
"TID_FTUE_NAME_ADJ_48","TEST"
"TID_FTUE_NAME_ADJ_49","TEST"
"TID_FTUE_NAME_ADJ_50","TEST"
"TID_FTUE_NAME_ADJ_51","TEST"
"TID_FTUE_NAME_ADJ_52","TEST"
"TID_FTUE_NAME_ADJ_53","TEST"
"TID_FTUE_NAME_ADJ_54","TEST"
"TID_FTUE_NAME_ADJ_55","TEST"
"TID_FTUE_NAME_ADJ_56","TEST"
"TID_FTUE_NAME_ADJ_57","TEST"
